p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,p_50,p_51,p_52,p_53,p_54,p_55,p_56,p_57,p_58,p_59,p_60,p_61,p_62,p_63,p_64,p_65,p_66,p_67,p_68,p_69,p_70,p_71,p_72,p_73,p_74,p_75,p_76,p_77,p_78,p_79,p_80,p_81,p_82,p_83,p_84,p_85,p_86,p_87,p_88,p_89,p_90,p_91,p_92,p_93,p_94,p_95,p_96,p_97,p_98,p_99,p_100,p_101,p_102,p_103,p_104,p_105,p_106,p_107,p_108,p_109,p_110,p_111,p_112,p_113,p_114,p_115,p_116,p_117,p_118,p_119,p_120,monomer_state
0.053333335,0.04,0.017777778,0.062222224,0.0044444446,0.031111112,0.09777778,0.10222222,0.022222223,0.04,0.053333335,0.09777778,0.04,0.044444446,0.053333335,0.053333335,0.062222224,0.013333334,0.04888889,0.062222224,0.0,0.9739548,-0.9177984,-2.3703206,0.33998054,0.12831439,-0.7962992,0.55156416,-1.3983626,-1.9546292,2.416062,1.5360922,-0.64130616,0.023726499,-1.067012,0.18350281,-1.6125363,1.5339497,0.17380686,1.3961753,0.40983507,4.417652,0.19566743,-0.6708933,2.0303342,-0.013729,0.12778418,-0.1540185,-0.04914978,-1.3800876,1.2828623,2.0913389,0.39230832,-1.6960354,1.1181325,-1.6348405,-0.7636643,-0.8825483,1.6054635,0.40216115,0.2472651,-1.0042145,-1.3090956,0.88264775,-0.23653431,1.8747581,-2.1287751,1.9115728,1.4312019,-1.0346152,-0.4817577,0.37062475,-1.3000307,0.5730415,0.047020663,-0.6081504,-0.24925996,-0.06805448,-0.20331411,-1.8631259,0.14177892,0.40427303,1.8282146,-1.1470077,0.86787415,-0.46390885,-0.9387498,0.3488087,-0.11003182,-0.16034982,-1.4791867,-0.7524349,0.4432558,0.084089234,-0.47126788,-0.07181015,-0.5395777,-0.5488855,0.40948525,0.8517934,-0.44012633,-1.5913569,-0.580918,0.2986762,0.73329586,1.5595307,-0.26452816,3.3837845,2.1525097,2.4237304,0.91542995,1.8846452,0.93615377,-0.06437745,0.08474294,-1.174831,-0.09113948,0.10570242,0.15775652,-1.0448395,2.3312292,1
0.053333335,0.04,0.017777778,0.062222224,0.0,0.031111112,0.09777778,0.10222222,0.022222223,0.04,0.053333335,0.09777778,0.04,0.044444446,0.053333335,0.057777777,0.062222224,0.013333334,0.04888889,0.062222224,0.0,0.96935433,-0.9194638,-2.3828557,0.3537076,0.1252568,-0.7925039,0.5450618,-1.3909262,-1.9563738,2.4245465,1.5341249,-0.6443506,0.027799033,-1.0723059,0.1836765,-1.612363,1.5328534,0.17849016,1.400184,0.43338647,4.4127507,0.19437477,-0.66892403,2.032755,-0.016214935,0.10760561,-0.15984778,-0.059932582,-1.3852874,1.2838618,2.084593,0.39144236,-1.6924077,1.1343496,-1.6381935,-0.7561946,-0.8810346,1.6041601,0.39396858,0.24957857,-1.0101255,-1.2966622,0.8875442,-0.24769998,1.890796,-2.1187875,1.900423,1.4338484,-1.0475707,-0.4911961,0.3717956,-1.2973684,0.5823925,0.046330575,-0.61130553,-0.2413314,-0.08114037,-0.20124096,-1.8618755,0.15967414,0.42327723,1.8337086,-1.1648644,0.8600941,-0.46260515,-0.9282361,0.34407973,-0.09904006,-0.16543792,-1.4750621,-0.7661797,0.43891892,0.08678708,-0.47626948,-0.07148209,-0.5305694,-0.55699027,0.41229978,0.8424417,-0.42897403,-1.6093032,-0.57083786,0.29453623,0.7320128,1.5636625,-0.2542958,3.384657,2.149168,2.4184148,0.91512334,1.8882487,0.94212455,-0.06482848,0.07311739,-1.1809378,-0.08375022,0.10342846,0.16233689,-1.0350852,2.3325202,1
0.053333335,0.04,0.017777778,0.062222224,0.0,0.031111112,0.09777778,0.10222222,0.022222223,0.04,0.053333335,0.09777778,0.04,0.044444446,0.053333335,0.053333335,0.06666667,0.013333334,0.04888889,0.062222224,0.0,0.9744258,-0.92474824,-2.3782065,0.35247007,0.13254003,-0.7919377,0.5433506,-1.3900244,-1.9550896,2.4215064,1.533963,-0.64735544,0.032368556,-1.0687839,0.18597457,-1.6152222,1.5377626,0.18293284,1.3912913,0.42215598,4.4134064,0.19474296,-0.6810913,2.0310626,-0.014036187,0.103661686,-0.15799159,-0.05972746,-1.382455,1.2892991,2.0771034,0.38190383,-1.6964586,1.1326344,-1.6441561,-0.75860167,-0.8786122,1.6054273,0.39474988,0.24982603,-0.9982618,-1.3017716,0.89635575,-0.2470588,1.8818457,-2.122298,1.9035838,1.4367667,-1.0380467,-0.48119798,0.36928958,-1.2938268,0.57922304,0.04148062,-0.60507095,-0.23956193,-0.06959117,-0.20012842,-1.8588097,0.1590919,0.4220135,1.8287361,-1.1589879,0.8647206,-0.45924187,-0.93015593,0.3397104,-0.09997805,-0.16700174,-1.4766402,-0.7560564,0.4455006,0.088846415,-0.47895297,-0.07257981,-0.5235393,-0.55244863,0.40923804,0.83864266,-0.43927115,-1.5977802,-0.5751392,0.30064443,0.73461455,1.5598242,-0.26497948,3.385604,2.1455882,2.413002,0.9186544,1.8859462,0.9459966,-0.066438496,0.07561387,-1.1787226,-0.08570272,0.099587865,0.1644416,-1.030949,2.335727,1
0.04661017,0.033898305,0.029661017,0.059322033,0.0,0.033898305,0.10169491,0.105932206,0.025423728,0.042372882,0.055084746,0.10169491,0.042372882,0.042372882,0.050847456,0.050847456,0.050847456,0.012711864,0.050847456,0.06355932,0.0,1.0261508,-0.8798346,-2.4102082,0.3214493,0.0651276,-0.8262269,0.46861,-1.3870318,-1.9622923,2.4065373,1.6074804,-0.65473384,0.030019354,-1.0797726,0.15849984,-1.6113199,1.5762707,0.12533867,1.4122875,0.42724383,4.409922,0.26963222,-0.58944887,2.027606,-0.042210598,0.20639151,-0.12500153,-0.04965957,-1.413812,1.3214788,2.054002,0.37197545,-1.7548102,1.1314718,-1.6623839,-0.7339313,-0.90464634,1.5943589,0.41454726,0.26588312,-0.9980629,-1.3224019,0.8512559,-0.33291513,1.8923055,-2.1213207,1.9215169,1.4488002,-1.0044249,-0.4532305,0.40142548,-1.4012054,0.5714722,0.05058068,-0.584862,-0.23162566,-0.010453822,-0.16505182,-1.8377873,0.155814,0.36702698,1.8475794,-1.1421663,0.93648267,-0.40674683,-0.9647746,0.4096618,-0.15271614,-0.21195434,-1.4534189,-0.742854,0.41206,0.15598759,-0.48589817,-0.12168843,-0.4983296,-0.5136496,0.41929436,0.8533221,-0.49709052,-1.6099362,-0.55709296,0.24376151,0.7140246,1.5548784,-0.27479434,3.4134297,2.1391945,2.4092412,0.8641592,1.8250364,0.81880414,-0.050878204,0.055593267,-1.1870275,-0.17099212,0.111480586,0.12026666,-1.0046374,2.3556914,1
0.04661017,0.038135592,0.029661017,0.055084746,0.0,0.021186441,0.10169491,0.11016949,0.021186441,0.04661017,0.059322033,0.10169491,0.042372882,0.042372882,0.050847456,0.04661017,0.059322033,0.012711864,0.050847456,0.06355932,0.0,1.0062894,-0.88588876,-2.3510246,0.32483938,0.08485503,-0.8683799,0.4932481,-1.4287629,-1.9226935,2.3569841,1.5367947,-0.66830784,0.018031508,-1.0404187,0.15743454,-1.6311408,1.5261707,0.10371956,1.4068017,0.4080091,4.3668485,0.26945156,-0.56936115,1.9959031,0.019705074,0.19034375,-0.13325937,-0.06513004,-1.3439822,1.3124237,2.0040753,0.38795084,-1.6868409,1.1760819,-1.647106,-0.6945974,-0.94895947,1.5596875,0.40270886,0.30314088,-0.98856366,-1.2994252,0.78141713,-0.3092603,1.8291901,-2.1487489,1.8780477,1.5121292,-1.0030886,-0.43155774,0.45515814,-1.4283798,0.58786106,0.066500075,-0.6148735,-0.2531089,0.008019265,-0.14466092,-1.8029529,0.18828835,0.3762007,1.7538362,-1.2132956,0.90362996,-0.43826485,-0.98341495,0.39457723,-0.14280201,-0.188088,-1.44802,-0.679025,0.3843231,0.1340293,-0.5492398,-0.1363811,-0.5016759,-0.4742782,0.3760123,0.91682374,-0.4040902,-1.5972508,-0.50770336,0.22025315,0.70974255,1.4788584,-0.2953896,3.3713853,2.0583103,2.3501716,0.82471305,1.7973399,0.7816796,-0.037608422,0.048854914,-1.1739851,-0.16524081,0.12508582,0.1283403,-0.9569061,2.2840376,1
0.042372882,0.033898305,0.04661017,0.076271184,0.0,0.008474576,0.084745765,0.08898305,0.033898305,0.055084746,0.050847456,0.105932206,0.038135592,0.04661017,0.04661017,0.042372882,0.06355932,0.008474576,0.055084746,0.0720339,0.0,0.94103247,-0.8514197,-2.234553,0.3556212,0.0615683,-1.0010167,0.53312653,-1.4003941,-1.7707788,2.3730946,1.5706861,-0.6250692,-0.039976828,-1.0463033,0.07212254,-1.5544705,1.4362057,0.13462123,1.3193698,0.37446854,4.4031973,0.21588816,-0.6003278,2.0359209,-0.054255802,0.18204479,-0.17183827,-0.030741634,-1.3166054,1.3542601,1.9572587,0.3549072,-1.7411929,1.178506,-1.5087984,-0.60186094,-0.9824485,1.3168349,0.35359317,0.35636547,-1.044316,-1.1824957,0.87521374,-0.1285327,1.9487097,-2.1896925,1.8491282,1.6142671,-0.9316674,-0.3484848,0.5250705,-1.2366796,0.5114115,0.05802171,-0.55428267,-0.046152204,-0.06751879,-0.20277862,-1.6296213,0.17143787,0.34701362,1.7150989,-1.17803,0.7893074,-0.4637498,-0.8200493,0.42579526,-0.105295524,-0.1061219,-1.429977,-0.6587541,0.31196928,0.23564228,-0.60991186,-0.17618972,-0.434034,-0.4973459,0.476408,0.957052,-0.29216057,-1.623053,-0.42359605,0.19835111,0.5730687,1.4417309,-0.17178282,3.4253242,1.9134201,2.3760264,0.8336304,1.5263358,0.8451707,-0.042776577,0.14490065,-1.0394925,-0.13846742,0.10836346,0.09077963,-1.0071392,2.2452848,1
0.041666668,0.032407407,0.050925925,0.06944445,0.0,0.009259259,0.083333336,0.083333336,0.037037037,0.06944445,0.060185187,0.106481485,0.023148147,0.050925925,0.055555556,0.037037037,0.046296295,0.009259259,0.060185187,0.074074075,0.0,1.048947,-0.9664001,-2.4099112,0.4946389,0.1431356,-0.9092357,0.66046405,-1.4129003,-1.9266541,2.4597821,1.5734894,-0.704203,-0.033609696,-1.0984851,0.17137368,-1.6607233,1.5156441,0.16298883,1.409858,0.3989844,4.363846,0.17359054,-0.6685859,2.050632,-0.065891914,0.14323667,-0.19578953,-0.014416666,-1.34168,1.2582445,2.1200771,0.48328125,-1.7608752,1.0484557,-1.5839471,-0.72931826,-0.93964547,1.5870557,0.36306494,0.22628422,-1.050059,-1.3616883,0.96045774,-0.17521416,1.8767245,-2.1819797,1.9071145,1.4934882,-1.0867338,-0.46056363,0.3914572,-1.2372274,0.5275205,0.060029525,-0.5944049,-0.27949837,-0.081353836,-0.26205888,-1.8466222,0.13820031,0.3196851,1.8162322,-1.1783099,0.78766644,-0.56952447,-0.8692729,0.34382367,-0.095461115,-0.16121356,-1.4565959,-0.76683605,0.38685203,0.047039285,-0.51157176,-0.10545303,-0.57820356,-0.53701186,0.4730034,0.9289912,-0.27779767,-1.6925223,-0.48058897,0.3164265,0.70528686,1.5604575,-0.24253534,3.3447406,2.1778338,2.455053,0.98952013,1.7729148,0.9535253,0.00069587707,0.15405521,-1.1213305,-0.099908054,0.076867014,0.07286941,-1.0301832,2.3082614,1
0.0375,0.029166667,0.05,0.06666667,0.004166667,0.016666668,0.083333336,0.083333336,0.025,0.058333334,0.07083333,0.108333334,0.033333335,0.045833334,0.058333334,0.041666668,0.045833334,0.008333334,0.0625,0.07083333,0.0,1.0291989,-0.76360404,-2.3252833,0.2865972,0.17038992,-1.0065391,0.5295813,-1.451765,-1.7869302,2.3929899,1.5819815,-0.65614384,0.01564143,-1.0405103,0.082859665,-1.5237293,1.4559665,0.15934683,1.3616703,0.4285118,4.3570647,0.16254748,-0.49026006,2.1137834,-0.07793795,0.21251847,-0.15629335,-0.0026578158,-1.3846487,1.3739833,1.9576685,0.41111213,-1.7500132,1.1203316,-1.5607142,-0.6531871,-0.9909951,1.3460034,0.396231,0.31549284,-1.0682316,-1.2118735,0.8843324,-0.1715134,1.9700922,-2.2303529,1.8573006,1.531977,-1.0128633,-0.357616,0.53989846,-1.2006295,0.5199191,0.049517386,-0.5349257,-0.09931054,-0.0848793,-0.17053644,-1.6668751,0.13833043,0.31507817,1.7825811,-1.0970474,0.86982757,-0.47213984,-0.8108839,0.4239903,-0.16391873,-0.06610611,-1.3887727,-0.6217216,0.35040426,0.18262935,-0.5427482,-0.13452946,-0.46061018,-0.5045059,0.49224886,0.9800094,-0.297793,-1.6497768,-0.41672382,0.20876232,0.6174254,1.5466999,-0.25511718,3.3755195,2.056455,2.3642514,0.93804616,1.6316259,0.79604,0.03268672,0.081060275,-1.0867577,-0.20066479,0.099656835,0.17851542,-0.90530086,2.2340524,1
0.041841004,0.025104603,0.050209206,0.07949791,0.008368201,0.033472802,0.066945605,0.09205021,0.033472802,0.054393306,0.087866105,0.087866105,0.020920502,0.050209206,0.041841004,0.037656903,0.07112971,0.008368201,0.037656903,0.07112971,0.0,1.1318983,-0.7977112,-2.3108656,0.38460514,-0.046137042,-0.94675046,0.5657304,-1.446031,-1.9055768,2.486838,1.5871853,-0.6591178,0.00463818,-1.0536188,0.17155829,-1.5884365,1.5485204,0.21962191,1.5151218,0.3415986,4.43198,0.13636044,-0.5626872,2.1329405,0.0066095027,0.3611086,-0.18214995,-0.051293958,-1.3839322,1.3081772,2.064774,0.3845513,-1.7919073,1.0823945,-1.6514211,-0.7543682,-0.961557,1.5313898,0.49766138,0.30665278,-0.9592935,-1.2793924,0.94154984,-0.38425535,2.0063987,-2.1668596,1.95013,1.529763,-1.0728532,-0.29836664,0.3923684,-1.2833596,0.50772804,-0.009014462,-0.61732787,-0.18564755,0.07409967,-0.27962428,-1.7990448,0.15703663,0.31782207,1.8719932,-1.130357,0.9637064,-0.37746623,-0.9884117,0.5212248,-0.22152343,-0.12268776,-1.4171329,-0.68027693,0.4040467,0.19201578,-0.49676248,-0.067853004,-0.5231085,-0.63258266,0.52737796,0.8640144,-0.3874456,-1.7150854,-0.5912091,0.27944,0.6400085,1.6293269,-0.3182163,3.4308746,2.0934231,2.435114,0.9245684,1.794293,0.786853,0.016581152,0.0004689832,-1.1304271,-0.18067688,0.07376222,0.0036734864,-1.0960798,2.3591204,1
0.040816326,0.024489796,0.04897959,0.07755102,0.008163265,0.03265306,0.06530612,0.093877554,0.057142857,0.053061225,0.08571429,0.08163265,0.020408163,0.04897959,0.040816326,0.03265306,0.06938776,0.008163265,0.040816326,0.06938776,0.0,1.1176839,-0.7027206,-2.2811565,0.3530096,-0.03598842,-0.9515166,0.50181675,-1.4395148,-1.8672314,2.480881,1.5749747,-0.63973707,0.04708732,-1.0768397,0.14283034,-1.5777305,1.5833004,0.19482398,1.4924808,0.35034513,4.4208903,0.11380283,-0.45164555,2.106484,0.028691122,0.48090947,-0.19721171,-0.000721949,-1.3875724,1.3389812,2.0463057,0.4314416,-1.8265413,1.0621693,-1.6572423,-0.6988129,-0.9761256,1.4737769,0.49636847,0.32050136,-0.90365,-1.274461,0.89542896,-0.38677993,2.0124567,-2.174508,1.96292,1.5385697,-1.0746558,-0.26760465,0.40735704,-1.328471,0.4760453,0.059847955,-0.65682507,-0.123864375,0.08752603,-0.2509771,-1.723276,0.16025935,0.281929,1.7945977,-1.1501747,1.0143293,-0.38660553,-1.0046288,0.52883685,-0.27196416,-0.051478624,-1.4083853,-0.6262693,0.405922,0.18940476,-0.51261294,-0.10330615,-0.5351034,-0.5869231,0.46067715,0.8846137,-0.45214027,-1.6592915,-0.5384742,0.26357645,0.58589625,1.5904663,-0.28039604,3.420028,2.0514264,2.3628926,0.88907033,1.7603185,0.6719429,0.05477506,0.0188715,-1.1407107,-0.23596206,0.06798989,0.008510358,-1.0553559,2.3377156,1
0.037656903,0.025104603,0.054393306,0.07531381,0.008368201,0.033472802,0.066945605,0.10041841,0.037656903,0.050209206,0.09623431,0.087866105,0.020920502,0.046025105,0.041841004,0.033472802,0.06276151,0.0041841003,0.050209206,0.066945605,0.0,1.1219136,-0.80350953,-2.3109229,0.38839772,-0.05879845,-0.9213598,0.5296038,-1.418911,-1.9005201,2.4594553,1.6074654,-0.67841035,0.026317231,-1.0874503,0.14609823,-1.5901216,1.5290731,0.23377918,1.5042017,0.37324423,4.395008,0.19334997,-0.6104752,2.075698,-0.00068905164,0.33347955,-0.18289536,-0.0622195,-1.3898919,1.2969451,2.0484395,0.41667548,-1.7776054,1.1112561,-1.634777,-0.7360702,-0.95267636,1.5409927,0.4474944,0.30862686,-0.9795466,-1.2675478,0.9441771,-0.3777143,1.9849236,-2.151773,1.9552243,1.5153234,-1.0148853,-0.29634425,0.3766745,-1.2755246,0.5124359,-0.030061107,-0.6307235,-0.17168953,0.04852606,-0.25064152,-1.7908615,0.1837144,0.32812306,1.8359724,-1.1542348,0.9386257,-0.3799431,-0.95744455,0.45326564,-0.24264218,-0.12784213,-1.4362677,-0.666033,0.4073802,0.2052994,-0.49314293,-0.08738442,-0.54100966,-0.61866295,0.510904,0.8146246,-0.42589325,-1.7246443,-0.52675116,0.28804293,0.6504818,1.5896062,-0.29726362,3.3934433,2.0698428,2.4435306,0.9076076,1.8099614,0.7914334,-0.0069242506,-0.001901621,-1.1454462,-0.16609362,0.07999961,-0.012131204,-1.112429,2.3721097,1
0.037656903,0.025104603,0.054393306,0.07531381,0.008368201,0.033472802,0.066945605,0.10041841,0.037656903,0.050209206,0.09205021,0.087866105,0.020920502,0.046025105,0.041841004,0.033472802,0.06276151,0.0041841003,0.050209206,0.07112971,0.0,1.1162329,-0.7948047,-2.319631,0.3911418,-0.062089402,-0.9179829,0.54055005,-1.413658,-1.9102494,2.453466,1.6049744,-0.68523383,0.023143377,-1.0794381,0.1496333,-1.5920075,1.5310402,0.23468785,1.5124023,0.37019396,4.3964124,0.18394205,-0.60304725,2.081216,-0.0004046941,0.32728773,-0.1828625,-0.05972577,-1.3867903,1.2971052,2.0389895,0.42241815,-1.7795194,1.1144336,-1.6391585,-0.7368753,-0.95330197,1.5453318,0.44426382,0.30981615,-0.9797659,-1.2681795,0.9335026,-0.3843361,1.9879903,-2.149217,1.9499586,1.5128998,-1.0157573,-0.30064926,0.38605085,-1.2815204,0.51639026,-0.026415173,-0.631912,-0.16892795,0.053643834,-0.25189757,-1.7936046,0.1842592,0.32307118,1.8405297,-1.1560721,0.94505495,-0.37864515,-0.95050764,0.44671178,-0.23615009,-0.13011207,-1.4376262,-0.6642134,0.40938604,0.1975123,-0.5015941,-0.09547217,-0.5382692,-0.60997826,0.5105093,0.82286376,-0.4294033,-1.7281302,-0.52217513,0.28639635,0.6578066,1.5897081,-0.29327115,3.3974538,2.0781689,2.4477148,0.90178186,1.8137935,0.8003261,-0.0051091965,0.0029174888,-1.1415449,-0.16685045,0.090002954,-0.008628282,-1.11332,2.3838837,1
0.037656903,0.025104603,0.050209206,0.07531381,0.008368201,0.033472802,0.066945605,0.09623431,0.037656903,0.054393306,0.087866105,0.087866105,0.020920502,0.050209206,0.041841004,0.033472802,0.07112971,0.008368201,0.041841004,0.07112971,0.0,1.112844,-0.80221516,-2.3056638,0.3437572,-0.044052273,-0.9154897,0.53079164,-1.4341897,-1.9101311,2.4960642,1.6092024,-0.641245,0.0029702324,-1.0875473,0.13032357,-1.5851434,1.5486716,0.21430528,1.5056427,0.3776217,4.4194555,0.13275743,-0.5862272,2.1041162,0.004280768,0.35617903,-0.18205142,-0.062180214,-1.3734118,1.3235399,2.0558925,0.3820798,-1.8014513,1.076872,-1.6396397,-0.7447462,-0.9422804,1.5241759,0.47281954,0.32236993,-0.95870054,-1.281516,0.96237487,-0.3865517,1.991917,-2.159724,1.9563873,1.5361358,-1.0520405,-0.28363362,0.3709865,-1.2625347,0.5067702,-0.03008643,-0.6185114,-0.17429164,0.08094432,-0.2694672,-1.7965293,0.17303105,0.32272986,1.8396027,-1.1465604,0.9646322,-0.3858428,-0.9829313,0.49266246,-0.2537064,-0.11470299,-1.4109926,-0.67619747,0.416563,0.18968737,-0.49502236,-0.07086013,-0.52693945,-0.6171629,0.49203712,0.84608626,-0.42070892,-1.7009133,-0.5411832,0.28377908,0.62973744,1.5971147,-0.29761943,3.4127238,2.0759072,2.4415543,0.9076838,1.8017715,0.7714601,0.011721623,0.023242865,-1.1247008,-0.17389527,0.080600254,-0.009085672,-1.0952233,2.361578,1
0.037656903,0.025104603,0.050209206,0.07949791,0.008368201,0.033472802,0.066945605,0.09623431,0.033472802,0.054393306,0.087866105,0.087866105,0.020920502,0.050209206,0.041841004,0.033472802,0.07112971,0.008368201,0.041841004,0.07112971,0.0,1.1174176,-0.8038575,-2.3074014,0.3659997,-0.0384121,-0.93257624,0.5677219,-1.4246407,-1.9047353,2.4813552,1.5875245,-0.6451809,0.0038611225,-1.0746782,0.16426218,-1.5992098,1.5439869,0.2182107,1.4933227,0.34815973,4.423656,0.14009486,-0.56111306,2.112527,0.0068360926,0.35550493,-0.18023397,-0.057217833,-1.3883433,1.3209468,2.048109,0.39137924,-1.794482,1.080409,-1.6370536,-0.75047433,-0.9540439,1.5096781,0.49362668,0.3095464,-0.95946956,-1.2812965,0.95315444,-0.3833052,1.9969774,-2.1505835,1.9597199,1.5262996,-1.0656282,-0.28660485,0.3935433,-1.2807148,0.50707996,0.002290508,-0.6109174,-0.18051891,0.0711754,-0.26914603,-1.7929521,0.1637352,0.3268789,1.8644754,-1.1371206,0.9644209,-0.37591025,-0.98384273,0.50087714,-0.23372792,-0.114659205,-1.413105,-0.6855052,0.41055584,0.19589813,-0.5022813,-0.074363835,-0.5238964,-0.6284435,0.50549895,0.852396,-0.42496005,-1.7084678,-0.56370044,0.27535525,0.63166934,1.6223681,-0.30097684,3.4259496,2.0868962,2.4271183,0.9237574,1.7833623,0.78028506,0.015522402,0.012891757,-1.1258824,-0.17206119,0.07970606,1.7158158e-06,-1.0916352,2.365804,1
0.041841004,0.025104603,0.050209206,0.07949791,0.008368201,0.033472802,0.066945605,0.09623431,0.033472802,0.054393306,0.087866105,0.087866105,0.020920502,0.050209206,0.041841004,0.033472802,0.07112971,0.008368201,0.037656903,0.07112971,0.0,1.1229178,-0.7978499,-2.3089876,0.3668744,-0.04163254,-0.9395638,0.5716973,-1.4373262,-1.9031551,2.49109,1.585978,-0.65537536,-0.003953058,-1.0712867,0.16783446,-1.6002302,1.5481257,0.22327945,1.505447,0.34933484,4.417848,0.13181481,-0.56710744,2.12284,0.0068305153,0.35271353,-0.18540277,-0.05405873,-1.3822508,1.3170029,2.0549493,0.38705263,-1.7988353,1.0848693,-1.6500404,-0.7539451,-0.96178204,1.5192558,0.49737865,0.30561844,-0.9644768,-1.2794869,0.94542396,-0.3722548,2.0010383,-2.1597922,1.9525919,1.5240016,-1.074766,-0.28937197,0.39881745,-1.2794785,0.5083139,-0.0021889503,-0.61017376,-0.18569137,0.07758844,-0.2704573,-1.7942739,0.15507193,0.33166936,1.8668926,-1.1377923,0.96528715,-0.38274166,-0.98460853,0.4993294,-0.23748094,-0.11368505,-1.4138643,-0.68015885,0.4069814,0.18325074,-0.4965134,-0.0718743,-0.5238212,-0.63434654,0.51829094,0.86136824,-0.40259364,-1.7187482,-0.57110757,0.2745038,0.64376986,1.6321561,-0.3101693,3.4225101,2.0927413,2.4378219,0.9356745,1.7871603,0.78215384,0.016411956,0.010251601,-1.1300149,-0.18109985,0.07991779,0.008587633,-1.0985372,2.3620915,1
0.041841004,0.025104603,0.050209206,0.07949791,0.008368201,0.033472802,0.066945605,0.09205021,0.033472802,0.054393306,0.087866105,0.087866105,0.020920502,0.050209206,0.041841004,0.037656903,0.07112971,0.008368201,0.037656903,0.07112971,0.0,1.1256258,-0.7878202,-2.3156989,0.3631418,-0.043867614,-0.9387566,0.56926197,-1.4362369,-1.9016556,2.4946182,1.5772524,-0.65545493,0.006813265,-1.0774541,0.16765161,-1.6075463,1.5592555,0.22844447,1.5011698,0.34668988,4.407091,0.13692556,-0.57453716,2.1302414,0.0018741895,0.34898582,-0.1924763,-0.05409398,-1.3767377,1.3272058,2.051795,0.3846747,-1.8013484,1.0873429,-1.6494801,-0.75100857,-0.95546854,1.5147171,0.5013243,0.3098766,-0.9676228,-1.2674036,0.9456036,-0.36951628,2.005776,-2.1581168,1.9443504,1.520133,-1.0630133,-0.2897343,0.40264058,-1.2790258,0.5120721,0.010235722,-0.6075533,-0.17716774,0.08553806,-0.27410516,-1.786541,0.14545387,0.3200891,1.8555068,-1.1414871,0.96163404,-0.38731495,-0.9857674,0.4965755,-0.24334197,-0.10212974,-1.3977501,-0.6797239,0.40797055,0.17758529,-0.4918032,-0.07634511,-0.5338781,-0.627091,0.5118097,0.8531223,-0.41416562,-1.7058735,-0.5689717,0.2774201,0.64430296,1.6274532,-0.31517372,3.4151947,2.0859065,2.4228592,0.93607116,1.7868316,0.7921301,0.020554172,-0.0011448717,-1.1247997,-0.17599626,0.07701417,0.013655471,-1.1002103,2.3620248,1
0.036036037,0.036036037,0.04054054,0.04954955,0.018018018,0.04054054,0.072072074,0.0990991,0.022522522,0.04954955,0.054054055,0.076576576,0.036036037,0.045045044,0.06306306,0.067567565,0.058558557,0.013513514,0.058558557,0.06306306,0.0,1.063536,-0.85167485,-2.3583207,0.5033811,0.13420314,-0.8545868,0.51815486,-1.4184481,-1.9293905,2.414756,1.5618707,-0.61283386,0.0107155675,-1.1144118,0.2662711,-1.5940132,1.4994428,0.17311221,1.4490223,0.3594193,4.3620334,0.1623576,-0.61736506,2.0522723,-0.04373276,0.20177469,-0.11409784,-0.02954797,-1.2709323,1.2744644,2.0776396,0.41700298,-1.7443063,1.1440355,-1.5820978,-0.73300666,-0.8910972,1.5407377,0.43140632,0.19452596,-0.9904983,-1.1998128,0.8560643,-0.26712593,1.882184,-2.0648658,1.8241997,1.4789085,-1.2019812,-0.41522303,0.40227932,-1.2352741,0.48209837,0.06025767,-0.6117092,-0.24724762,-0.120627865,-0.2140836,-1.7882804,0.14068453,0.37772486,1.808748,-1.2302405,0.85042745,-0.55097294,-0.941022,0.44823718,-0.16677468,-0.21829739,-1.4567262,-0.7665119,0.35059315,0.13034172,-0.53184074,-0.1345108,-0.64276576,-0.5863759,0.41245386,0.8977806,-0.23218909,-1.7144105,-0.6124815,0.33898008,0.71567863,1.522637,-0.19969834,3.3680794,2.1104586,2.403267,0.99485767,1.775997,0.87984616,-0.00029472884,0.084762976,-1.1879207,-0.08139728,0.116795786,-0.031301226,-1.000417,2.266581,1
